RequirementId,RequirementType,Likeliness,Impact,Inverse,Reverse,Persistent,ProgressWeight,Triggered
REQUIRES_CITY_HAS_CHANCERY,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_BARRACKS_ETHIOPIA,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_STABLE_ETHIOPIA,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_ARMORY_ETHIOPIA,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_WORKSHOP_ETHIOPIA,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_FACTORY_ETHIOPIA,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_POWER_PLANT_ETHIOPIA,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_PLOT_ADJACENT_TO_CITY_CENTER,REQUIREMENT_PLOT_ADJACENT_DISTRICT_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_COAL_POWER_PLANT_ETHIOPIA,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_FOSSIL_FUEL_POWER_PLANT_ETHIOPIA,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRE_THIS_CITY_HAS_COUNTERSPY,REQUIREMENT_CITY_HAS_COUNTERSPY,0,0,0,0,0,1,0
REQUIRE_THIS_CITY_HAS_HARBOR,REQUIREMENT_CITY_HAS_DISTRICT,0,0,0,0,0,1,0
REQUIRE_THIS_COMBAT_RESULTS_IN_UNIT_DEATH,REQUIREMENT_COMBAT_RESULTS_UNIT_DIED,0,0,0,0,0,1,0
REQUIRE_THIS_COMBAT_RESULTS_IN_BARB_UNIT_DEATH,REQUIREMENT_COMBAT_RESULTS_UNIT_DIED,0,0,0,0,0,1,0
REQUIRE_THIS_UNIT_IS_A_VAMPIRE,REQUIREMENT_UNIT_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_UNIT_IS_CULTIST,REQUIREMENT_UNIT_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRE_PLAYER_IS_SAME_SECRET_SOCIETY,REQUIREMENT_PLAYER_IS_SAME_SECRET_SOCIETY,0,0,0,0,0,1,0
REQUIRE_PLAYER_IS_DIFFERENT_SECRET_SOCIETY,REQUIREMENT_PLAYER_IS_DIFFERENT_SECRET_SOCIETY,0,0,0,0,0,1,0
REQUIRE_THIS_PLAYER_IS_MAJOR,REQUIREMENT_PLAYER_IS_MAJOR,0,0,0,0,0,1,0
REQUIRE_THIS_PLOT_IS_A_VAMPIRE_CASTLE,REQUIREMENT_PLOT_IMPROVEMENT_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRE_THIS_UNIT_IS_ADJACENT_AND_AT_WAR,REQUIREMENT_PLOT_ADJACENT_TO_OWNER_AT_WAR,0,0,0,0,0,1,0
REQUIRES_PLOT_IS_FRESH_WATER_BABYLON,REQUIREMENT_PLOT_IS_FRESH_WATER,0,0,0,0,0,1,0
REQUIRE_THIS_WONDER_IS_ANCIENT_OR_CLASSICAL,REQUIREMENT_PLOT_WONDER_IS_ERA,0,0,0,0,0,1,0
REQUIRE_THIS_WONDER_IS_ANCIENT_OR_CLASSICAL_INVERSE,REQUIREMENT_PLOT_WONDER_IS_ERA,0,0,1,0,0,1,0
REQUIRES_PLAYER_HAS_MAHAVIHARA,REQUIREMENT_PLAYER_HAS_IMPROVEMENT,0,0,0,0,0,1,0
REQUIRES_PLAYER_HAS_INDUSTRIALIZATION,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
ANTI_CAVALRY_OPPONENT_PROMOTION_CLASS_REQUIREMENT_LC,REQUIREMENT_OPPONENT_UNIT_PROMOTION_CLASS_MATCHES,0,0,0,0,0,1,0
ANTI_CAVALRY_OPPONENT_PROMOTION_CLASS_REQUIREMENT_HC,REQUIREMENT_OPPONENT_UNIT_PROMOTION_CLASS_MATCHES,0,0,0,0,0,1,0
REQUIRES_UNIT_IS_QUESTING_KNIGHT,REQUIREMENT_UNIT_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_LEADS_DISTRICTS_LUDWIG,REQUIREMENT_PLAYER_DISTRICT_THRESHOLD,0,0,0,0,0,1,0
REQUIRES_LAGS_DISTRICTS_LUDWIG,REQUIREMENT_PLAYER_DISTRICT_THRESHOLD,0,0,0,0,0,1,0
PLAYER_HAS_TECH_CELESTIAL_NAVIGATION,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_CURRENCY,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_HORSEBACK_RIDING,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_IRON_WORKING,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_SHIPBUILDING,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_MATHEMATICS,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_CONSTRUCTION,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_ENGINEERING,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_MILITARY_TACTICS,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_APPRENTICESHIP,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_MACHINERY,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_EDUCATION,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_STIRRUPS,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_MILITARY_ENGINEERING,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_CASTLES,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_BUTTRESS,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_CARTOGRAPHY,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_MASS_PRODUCTION,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_BANKING,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_GUNPOWDER,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_PRINTING,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_SQUARE_RIGGING,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_ASTRONOMY,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_METAL_CASTING,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_SIEGE_TACTICS,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_INDUSTRIALIZATION,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_SCIENTIFIC_THEORY,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_BALLISTICS,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_MILITARY_SCIENCE,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_STEAM_POWER,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_SANITATION,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_ECONOMICS,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_RIFLING,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_FLIGHT,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_REPLACEABLE_PARTS,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_STEEL,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_ELECTRICITY,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_RADIO,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_CHEMISTRY,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_COMBUSTION,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_REFINING,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_ADVANCED_FLIGHT,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_ROCKETRY,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_ADVANCED_BALLISTICS,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_COMBINED_ARMS,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_PLASTICS,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_COMPUTERS,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_NUCLEAR_FISSION,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_SYNTHETIC_MATERIALS,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_TELECOMMUNICATIONS,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_SATELLITES,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_GUIDANCE_SYSTEMS,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_LASERS,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_COMPOSITES,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_STEALTH_TECHNOLOGY,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_ROBOTICS,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_NANOTECHNOLOGY,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_NUCLEAR_FUSION,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_SEASTEADS,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_ADVANCED_AI,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_ADVANCED_POWER_CELLS,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_CYBERNETICS,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_SMART_MATERIALS,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_PREDICTIVE_SYSTEMS,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
PLAYER_HAS_TECH_OFFWORLD_MISSION,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
REQUIRES_PLAYER_HAS_FOREIGN_TRADE,REQUIREMENT_PLAYER_HAS_CIVIC,0,0,0,0,0,1,0
REQUIRES_PLOT_HAS_GRASS_FLOODPLAINS,REQUIREMENT_PLOT_FEATURE_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_PLOT_HAS_PLAINS_FLOODPLAINS,REQUIREMENT_PLOT_FEATURE_TYPE_MATCHES,0,0,0,0,0,1,0
