RequirementSetId,RequirementId
HOLY_SITE_HAS_HIGH_ADJACENCY,REQUIRES_HOLY_SITE_HAS_HIGH_ADJACENCY
THEATER_SQUARE_HAS_HIGH_ADJACENCY,REQUIRES_THEATER_SQUARE_HAS_HIGH_ADJACENCY
UNIT_IS_NAVAL_RAIDER,REQUIRES_UNIT_IS_NAVAL_RAIDER
CITY_HAS_ASSIGNED_GOVERNOR,REQUIRES_CITY_WITH_ASSIGNED_GOVERNOR
BOMBARD_STRENGTH_BUFF_REQUIREMENTS,ADJACENT_FRIENDLY_DRONE_UNIT_REQUIREMENT
HIGHLANDER_COMBAT_BONUS_TERRAIN_REQUIREMENTS,PLOT_IS_HILLS_REQUIREMENT
HIGHLANDER_COMBAT_BONUS_TERRAIN_REQUIREMENTS,PLOT_IS_FOREST_REQUIREMENT
ZEVEN_PROVINCIEN_DISTRICT_COMBAT_BONUS_REQUIREMENTS,OPPONENT_IS_DISTRICT
KHEVSURETI_HILLS_BUFF_REQUIREMENTS,PLOT_IS_HILLS_REQUIREMENT
MALON_RAIDER_FRIENDLY_TERRITORY_REQUIREMENTS,NEAR_FRIENDLY_TERRITORY
SUPPLY_CONVOY_MOVEMENT_REQUIREMENTS,ADJACENT_UNIT_REQUIREMENT
SUPPLY_CONVOY_MOVEMENT_REQUIREMENTS,UNIT_IS_DOMAIN_LAND
PLAYER_HAS_HIGH_DIPLOVP,REQUIRES_MAJOR_CIV_OPPONENT
PLAYER_HAS_HIGH_DIPLOVP,REQUIRES_MET_30_TURNS_AGO
PLAYER_HAS_HIGH_DIPLOVP,REQUIRES_HAS_HIGH_DIPLOVP
PLAYER_HAS_LOW_DIPLOVP,REQUIRES_MAJOR_CIV_OPPONENT
PLAYER_HAS_LOW_DIPLOVP,REQUIRES_MET_30_TURNS_AGO
PLAYER_HAS_LOW_DIPLOVP,REQUIRES_HAS_LOW_DIPLOVP
PLAYER_HAS_HIGH_FAVOR,REQUIRES_MAJOR_CIV_OPPONENT
PLAYER_HAS_HIGH_FAVOR,REQUIRES_MET_30_TURNS_AGO
PLAYER_HAS_HIGH_FAVOR,REQUIRES_HAS_HIGH_FAVOR
PLAYER_HAS_LOW_FAVOR,REQUIRES_MAJOR_CIV_OPPONENT
PLAYER_HAS_LOW_FAVOR,REQUIRES_MET_30_TURNS_AGO
PLAYER_HAS_LOW_FAVOR,REQUIRES_HAS_LOW_FAVOR
PLAYER_HAS_HIGH_TOURISM,REQUIRES_MAJOR_CIV_OPPONENT
PLAYER_HAS_HIGH_TOURISM,REQUIRES_MET_30_TURNS_AGO
PLAYER_HAS_HIGH_TOURISM,REQUIRES_HAS_HIGH_TOURISM
PLAYER_HAS_LOW_TOURISM,REQUIRES_MAJOR_CIV_OPPONENT
PLAYER_HAS_LOW_TOURISM,REQUIRES_MET_30_TURNS_AGO
PLAYER_HAS_LOW_TOURISM,REQUIRES_HAS_LOW_TOURISM
PLAYER_HAS_HIGH_PILLAGE,REQUIRES_MAJOR_CIV_OPPONENT
PLAYER_HAS_HIGH_PILLAGE,REQUIRES_MET_30_TURNS_AGO
PLAYER_HAS_HIGH_PILLAGE,REQUIRES_HAS_HIGH_PILLAGE
PLAYER_HAS_LOW_PILLAGE,REQUIRES_MAJOR_CIV_OPPONENT
PLAYER_HAS_LOW_PILLAGE,REQUIRES_MET_30_TURNS_AGO
PLAYER_HAS_LOW_PILLAGE,REQUIRES_HAS_LOW_PILLAGE
HOLY_WATERS_HEALING_REQUIREMENTS,REQUIRES_CITY_FOLLOWS_RELIGION
HOLY_WATERS_HEALING_REQUIREMENTS,REQUIRES_DISTRICT_IS_HOLY_SITE
HOLY_WATERS_HEALING_MODIFIER_REQUIREMENTS,ADJACENT_UNIT_REQUIREMENT
PLOT_HAS_GODDES_FIRE_REQUIREMENTS,REQUIRES_PLOT_HAS_GEOTHERMAL_FIISSURE
PLOT_HAS_GODDES_FIRE_REQUIREMENTS,REQUIRES_PLOT_HAS_VOLCANIC_SOIL
PLOT_HAS_PLANTATION_REQUIREMENTS,REQUIRES_PLOT_HAS_PLANTATION
PLAYER_HAS_AT_LEAST_ONE_CITY_REQUIREMENTS,REQUIRES_PLAYER_HAS_AT_LEAST_ONE_CITY
PLOT_BREATHTAKING_APPEAL,REQUIRES_PLOT_BREATHTAKING_APPEAL
PLOT_HAS_STRATEGIC_IMPROVED_REQUIREMENTS,REQUIRES_PLOT_HAS_IMPROVED_STRATEGIC
BUILDING_IS_TEMPLE_XP2,REQUIRES_CITY_HAS_TEMPLE
WORK_ETHIC_ADJACENCY_PRODUCTION_REQUIREMENTS,REQUIRES_CITY_FOLLOWS_RELIGION
WORK_ETHIC_ADJACENCY_PRODUCTION_REQUIREMENTS,REQUIRES_WORK_ETHIC_DISTRICT_IS_HOLY_SITE
BUILDING_IS_TIER3_HOLY_SITE,REQUIRES_CITY_HAS_CATHEDRAL
BUILDING_IS_TIER3_HOLY_SITE,REQUIRES_CITY_HAS_DAR_E_MEHR
BUILDING_IS_TIER3_HOLY_SITE,REQUIRES_CITY_HAS_GURDWARA
BUILDING_IS_TIER3_HOLY_SITE,REQUIRES_CITY_HAS_MEETING_HOUSE
BUILDING_IS_TIER3_HOLY_SITE,REQUIRES_CITY_HAS_MOSQUE
BUILDING_IS_TIER3_HOLY_SITE,REQUIRES_CITY_HAS_PAGODA
BUILDING_IS_TIER3_HOLY_SITE,REQUIRES_CITY_HAS_STUPA
BUILDING_IS_TIER3_HOLY_SITE,REQUIRES_CITY_HAS_SYNAGOGUE
BUILDING_IS_TIER3_HOLY_SITE,REQUIRES_CITY_HAS_WAT
PLAYER_HAS_QUEENS_BIBLIOTHEQUE_REQUIREMENTS,PLAYER_HAS_QUEENS_BIBLIOTHEQUE_REQUIREMENT
CITY_HAS_1_OR_MORE_GEOTHERMALFISSURE_REQUIREMENTS,CITY_HAS_1_OR_MORE_GEOTHERMALFISSURE_REQUIREMENT
PLOT_HAS_ANY_PASSABLE_FEATURE_REQUIREMENTS,PLOT_HAS_ANY_FEATURE_REQUIREMENT
PLOT_HAS_ANY_PASSABLE_FEATURE_REQUIREMENTS,PLOT_IS_PASSABLE
PLOT_IS_ADJACENT_TO_COAST,REQUIRES_PLOT_IS_ADJACENT_TO_COAST
PLOT_HAS_UNIMPROVED_COAST_REQUIREMENTS,REQUIRES_PLOT_HAS_COAST
PLOT_HAS_UNIMPROVED_COAST_REQUIREMENTS,REQUIRES_PLOT_HAS_NO_IMPROVEMENT
REQUIREMENTS_PLOT_IS_MOUNTAIN,PLOT_IS_MOUNTAIN
REQUIREMENTS_PLOT_IS_MOUNTAIN_LATE,REQUIRES_ERA_ATLEASTEXPANSION_INDUSTRIAL
REQUIREMENTS_PLOT_IS_MOUNTAIN_LATE,PLOT_IS_MOUNTAIN
CITY_NOT_FOUNDED,CITY_IS_NOT_ORIGINAL_OWNER_REQUIREMENTS
PLOT_HAS_MAORI_PA_REQUIREMENTS,REQUIRES_PLOT_HAS_MAORI_PA
PLOT_HAS_FOREST_NO_IMPROVEMENT_REQUIREMENTS,PLOT_IS_FOREST_REQUIREMENT
PLOT_HAS_FOREST_NO_IMPROVEMENT_REQUIREMENTS,REQUIRES_PLOT_HAS_NO_IMPROVEMENT
PLOT_HAS_JUNGLE_NO_IMPROVEMENT_REQUIREMENTS,REQUIRES_PLOT_HAS_NO_IMPROVEMENT
PLOT_HAS_JUNGLE_NO_IMPROVEMENT_REQUIREMENTS,PLOT_IS_JUNGLE_REQUIREMENT
PLOT_HAS_JUNGLE_MERCANTILISM_REQUIREMENTS,REQUIRES_PLOT_HAS_NO_IMPROVEMENT
PLOT_HAS_JUNGLE_MERCANTILISM_REQUIREMENTS,REQUIRES_PLAYER_HAS_MERCANTILISM
PLOT_HAS_JUNGLE_MERCANTILISM_REQUIREMENTS,PLOT_IS_JUNGLE_REQUIREMENT
PLOT_HAS_FOREST_MERCANTILISM_REQUIREMENTS,REQUIRES_PLAYER_HAS_MERCANTILISM
PLOT_HAS_FOREST_MERCANTILISM_REQUIREMENTS,REQUIRES_PLOT_HAS_NO_IMPROVEMENT
PLOT_HAS_FOREST_MERCANTILISM_REQUIREMENTS,PLOT_IS_FOREST_REQUIREMENT
PLOT_HAS_JUNGLE_CONSERVATION_REQUIREMENTS,REQUIRES_PLOT_HAS_NO_IMPROVEMENT
PLOT_HAS_JUNGLE_CONSERVATION_REQUIREMENTS,REQUIRES_PLAYER_HAS_CONSERVATION
PLOT_HAS_JUNGLE_CONSERVATION_REQUIREMENTS,PLOT_IS_JUNGLE_REQUIREMENT
PLOT_HAS_FOREST_CONSERVATION_REQUIREMENTS,REQUIRES_PLAYER_HAS_CONSERVATION
PLOT_HAS_FOREST_CONSERVATION_REQUIREMENTS,REQUIRES_PLOT_HAS_NO_IMPROVEMENT
PLOT_HAS_FOREST_CONSERVATION_REQUIREMENTS,PLOT_IS_FOREST_REQUIREMENT
UNIT_IS_MILITARY_ENGINEER,REQUIREMENT_UNIT_IS_MILITARY_ENGINEER
BUILDING_IS_UNIVERSITY,REQUIRES_CITY_HAS_UNIVERSITY
UNIT_IS_MISSIONARY,REQUIRES_UNIT_IS_MISSIONARY
DISTRICT_IS_AQUEDUCT_ADJACENT_TO_GEOTHERMAL,REQUIRES_DISTRICT_IS_AQUEDUCT
DISTRICT_IS_AQUEDUCT_ADJACENT_TO_GEOTHERMAL,PLOT_ADJACENT_TO_GEOTHERMAL_FISSURE_REQUIREMENT
DISTRICT_IS_BATH_ADJACENT_TO_GEOTHERMAL,REQUIRES_DISTRICT_IS_BATH
DISTRICT_IS_BATH_ADJACENT_TO_GEOTHERMAL,PLOT_ADJACENT_TO_GEOTHERMAL_FISSURE_REQUIREMENT
CITY_HAS_COTHON_ON_UNIT_PLOT_REQUIREMENTS,REQUIRES_PLOT_UNIT_CITY_HAS_COTHON_SAME_OWNER
CITY_HAS_COTHON_ON_UNIT_PLOT_REQUIREMENTS,REQUIRES_SEA_DOMAIN
EMERGENCY_MEMBER_REQUIREMENTS,REQUIRES_PLAYER_IS_EMERGENCY_MEMBER
NOBEL_PRIZE_TRAIT_REQUIREMENTS,REQUIRES_PLAYER_HAS_NOBEL_PRIZE_TRAIT
WORLDS_FAIR_EMERGENCY_TARGET_REQUIREMENTS,REQUIRES_GAME_ERA_AFTER_INDUSTRIAL
WORLDS_FAIR_EMERGENCY_TARGET_REQUIREMENTS,REQUIRES_GAME_ERA_BEFORE_ATOMIC
CLIMATE_ACCORDS_EMERGENCY_TARGET_REQUIREMENTS,REQUIRES_GAME_ERA_AFTER_ATOMIC
WORLD_GAMES_EMERGENCY_TARGET_REQUIREMENTS,REQUIRES_GAME_ERA_AFTER_MODERN
SPACE_STATION_EMERGENCY_TARGET_REQUIREMENTS,REQUIRES_GAME_ERA_AFTER_INFORMATION
NOBEL_PRIZE_TARGET_REQUIREMENTS,REQUIRES_GAME_ERA_AFTER_RENAISSANCE
NOBEL_PRIZE_TARGET_REQUIREMENTS,REQUIRES_GAME_HAS_NOBEL_PRIZE_TRAIT
SCORED_COMPETITION_TOP_TIER_REQUIREMENTS,REQUIRES_PLAYER_IN_TOP_TIER_FOR_EMERGENCY_SCORE
SCORED_COMPETITION_BOTTOM_TIER_REQUIREMENTS,REQUIRES_PLAYER_IN_BOTTOM_TIER_FOR_EMERGENCY_SCORE
SCORED_COMPETITION_FIRST_PLACE_REQUIREMENTS,REQUIRES_PLAYER_IN_FIRST_PLACE_FOR_EMERGENCY_SCORE
NOBEL_PRIZE_FIRST_PLACE_UNIVERSITY_RESOURCES_REQUIREMENTS,REQUIRES_PLAYER_IN_FIRST_PLACE_FOR_EMERGENCY_SCORE
NOBEL_PRIZE_FIRST_PLACE_UNIVERSITY_RESOURCES_REQUIREMENTS,REQUIRES_CITY_HAS_UNIVERSITY
NOBEL_PRIZE_TOP_TIER_RESEARCH_LAB_RESOURCES_REQUIREMENTS,REQUIRES_PLAYER_IN_TOP_TIER_FOR_EMERGENCY_SCORE
NOBEL_PRIZE_TOP_TIER_RESEARCH_LAB_RESOURCES_REQUIREMENTS,REQUIRES_CITY_HAS_RESEARCH_LAB
WORLD_GAMES_FIRST_PLACE_CAMPUS_TOURISM_REQUIREMENTS,REQUIRES_PLAYER_IN_FIRST_PLACE_FOR_EMERGENCY_SCORE
WORLD_GAMES_FIRST_PLACE_CAMPUS_TOURISM_REQUIREMENTS,REQUIRES_DISTRICT_IS_CAMPUS
WORLD_GAMES_TOP_TIER_STADIUM_TOURISM_REQUIREMENTS,REQUIRES_PLAYER_IN_TOP_TIER_FOR_EMERGENCY_SCORE
WORLD_GAMES_TOP_TIER_STADIUM_TOURISM_REQUIREMENTS,REQUIRES_DISTRICT_IS_ENTERTAINMENT_COMPLEX
WORLD_GAMES_TOP_TIER_STADIUM_TOURISM_REQUIREMENTS,REQUIRES_CITY_HAS_STADIUM
WORLD_GAMES_TOP_TIER_AQUATIC_CENTER_TOURISM_REQUIREMENTS,REQUIRES_PLAYER_IN_TOP_TIER_FOR_EMERGENCY_SCORE
WORLD_GAMES_TOP_TIER_AQUATIC_CENTER_TOURISM_REQUIREMENTS,REQUIRES_DISTRICT_IS_WATER_ENTERTAINMENT_COMPLEX
WORLD_GAMES_TOP_TIER_AQUATIC_CENTER_TOURISM_REQUIREMENTS,REQUIRES_CITY_HAS_AQUATIC_CENTER
WORLD_GAMES_BOTTOM_TIER_STADIUM_TOURISM_REQUIREMENTS,REQUIRES_PLAYER_IN_BOTTOM_TIER_FOR_EMERGENCY_SCORE
WORLD_GAMES_BOTTOM_TIER_STADIUM_TOURISM_REQUIREMENTS,REQUIRES_DISTRICT_IS_ENTERTAINMENT_COMPLEX
WORLD_GAMES_BOTTOM_TIER_STADIUM_TOURISM_REQUIREMENTS,REQUIRES_CITY_HAS_STADIUM
WORLD_GAMES_BOTTOM_TIER_AQUATIC_CENTER_TOURISM_REQUIREMENTS,REQUIRES_PLAYER_IN_BOTTOM_TIER_FOR_EMERGENCY_SCORE
WORLD_GAMES_BOTTOM_TIER_AQUATIC_CENTER_TOURISM_REQUIREMENTS,REQUIRES_DISTRICT_IS_WATER_ENTERTAINMENT_COMPLEX
WORLD_GAMES_BOTTOM_TIER_AQUATIC_CENTER_TOURISM_REQUIREMENTS,REQUIRES_CITY_HAS_AQUATIC_CENTER
ISS_SPACESHIP_SPEED_REQUIREMENTS,REQUIRES_PLAYER_COMPLETED_EXOPLANET_EXPEDITION
HOSTILE_EMERGENCY_TARGET_FAVOR_REWARDS_REQUIREMENTS,REQUIRES_PLAYER_IS_EMERGENCY_TARGET
HOSTILE_EMERGENCY_MEMBER_FAVOR_REWARDS_REQUIREMENTS,REQUIRES_PLAYER_IS_EMERGENCY_MEMBER_WITH_SCORE
IKKIL_REQUIREMENTS,MAP_CONTAINS_IKKIL
PAMUKKALE_REQUIREMENTS,MAP_CONTAINS_PAMUKKALE
DISTRICT_IS_ADJACENT_TO_ENTERTAINMENT_COMPLEX,REQUIRES_PLOT_ADJACENT_TO_ENTERTAINMENT_COMPLEX
DISTRICT_IS_ADJACENT_TO_ENTERTAINMENT_COMPLEX,REQUIRES_PAMUKKALE_IN_CITY
CITY_HAS_PAMUKKALE,REQUIRES_PAMUKKALE_IN_CITY
CITY_HAS_ENCAMPMENT,REQUIRES_CITY_HAS_ENCAMPMENT
CITY_HAS_COMMERCIAL_HUB,REQUIRES_CITY_HAS_COMMERCIAL_HUB
CITY_IS_POWERED,REQUIRES_CITY_IS_POWERED
PLOT_10_TILES_AWAY_MAX_REQUIREMENTS,10_PLOTS_AWAY_MAX_UNIT_REQUIREMENT
PLOT_WITHIN_ONE_HEX_TO_VOLCANIC_SOIL_REQUIREMENTS,PLOT_ADJACENT_TO_VOLCANIC_SOIL_REQUIREMENT
PLOT_WITHIN_ONE_HEX_TO_VOLCANIC_SOIL_REQUIREMENTS,PLOT_VOLCANIC_SOIL_REQUIREMENT
NAZCA_LINE_ADJACENCY_FAITH_REQUIREMENTS,ADJACENT_TO_OWNER
NAZCA_LINE_ADJACENCY_FAITH_RESOURCE_REQUIREMENTS,ADJACENT_TO_OWNER
NAZCA_LINE_ADJACENCY_FAITH_RESOURCE_REQUIREMENTS,PLOT_HAS_RESOURCE_REQUIREMENTS
NAZCA_LINE_ADJACENCY_FOOD_DESERT_CIVIL_SERVICE_REQUIREMENTS,ADJACENT_TO_OWNER
NAZCA_LINE_ADJACENCY_FOOD_DESERT_CIVIL_SERVICE_REQUIREMENTS,REQUIRES_PLAYER_HAS_CIVIL_SERVICE_XP2
NAZCA_LINE_ADJACENCY_FOOD_DESERT_CIVIL_SERVICE_REQUIREMENTS,REQUIRES_PLOT_DESERT
NAZCA_LINE_ADJACENCY_FOOD_DESERT_HILLS_CIVIL_SERVICE_REQUIREMENTS,ADJACENT_TO_OWNER
NAZCA_LINE_ADJACENCY_FOOD_DESERT_HILLS_CIVIL_SERVICE_REQUIREMENTS,REQUIRES_PLAYER_HAS_CIVIL_SERVICE_XP2
NAZCA_LINE_ADJACENCY_FOOD_DESERT_HILLS_CIVIL_SERVICE_REQUIREMENTS,REQUIRES_PLOT_HAS_DESERT
NAZCA_LINE_ADJACENCY_PRODUCTION_FLAT_MASS_PRODUCTION_REQUIREMENTS,ADJACENT_TO_OWNER
NAZCA_LINE_ADJACENCY_PRODUCTION_FLAT_MASS_PRODUCTION_REQUIREMENTS,REQUIRES_PLAYER_HAS_MASS_PRODUCTION_XP2
NAZCA_LINE_ADJACENCY_PRODUCTION_FLAT_MASS_PRODUCTION_REQUIREMENTS,REQUIRES_PLOT_IS_FLAT
PLOT_IS_ADJACENT_TO_STADIUM,REQUIRES_PLOT_IS_ADJACENT_TO_STADIUM
PLOT_IS_ADJACENT_TO_FRESH_WATER_NOT_AQUEDUCT,REQUIRES_PLOT_IS_FRESH_WATER
PLOT_IS_ADJACENT_TO_FRESH_WATER_NOT_AQUEDUCT,REQUIRES_NOT_ADJACENT_TO_AQUEDUCT
PLAYER_HAS_NATURAL_HISTORY_REQUIREMENTS,REQUIRES_PLAYER_HAS_NATURAL_HISTORY
PLAYER_HAS_CULTURAL_HERITAGE_REQUIREMENTS,REQUIRES_PLAYER_HAS_CULTURAL_HERITAGE
PLAYER_DOES_NOT_HAVE_NATURAL_HISTORY_REQUIREMENTS,REQUIRES_PLAYER_DOES_NOT_HAVE_NATURAL_HISTORY
PLAYER_HAS_COLONIALISM_REQUIREMENTS,REQUIRES_PLAYER_HAS_COLONIALISM
PLOT_FLOODPLAINS_REQUIREMENTS,REQUIRES_PLOT_HAS_FLOODPLAINS_TAG
CITY_HAS_GOV_DISTRICT,REQUIRES_CITY_HAS_GOV_DISTRICT
CITY_HAS_TIER_1_GOV_BUILDING,REQUIRES_CITY_HAS_TIER_1_GOV_BUILDING
CITY_HAS_TIER_2_GOV_BUILDING,REQUIRES_CITY_HAS_TIER_2_GOV_BUILDING
CITY_HAS_TIER_3_GOV_BUILDING,REQUIRES_CITY_HAS_TIER_3_GOV_BUILDING
UNIT_IS_LEVIED_REQUIREMENTS_XP2,REQUIRES_UNIT_IS_LEVIED_XP2
PLAYER_HAS_NO_CITIES,REQUIRES_PLAYER_HAS_AT_LEAST_NO_CITY
PLAYER_HAS_ONE_CITY,REQUIRES_PLAYER_HAS_ONLY_ONE_CITY
PLAYER_HAS_CIVIL_ENGINEERING,REQUIRES_PLAYER_HAS_CIVIL_ENGINEERING_CIVIC
BUILDING_IS_SHIPYARD,REQUIRES_CITY_HAS_SHIPYARD
BUILDING_IS_SEAPORT,REQUIRES_CITY_HAS_SEAPORT
PLAYER_HAS_NO_IMPROVED_ALUMINUM,REQUIRES_PLAYER_HAS_NO_IMPROVED_ALUMINUM
PLAYER_HAS_NO_IMPROVED_ALUMINUM,REQUIRES_PLAYER_CAN_SEE_ALUMINUM
PLAYER_HAS_NO_IMPROVED_COAL,REQUIRES_PLAYER_HAS_NO_IMPROVED_COAL
PLAYER_HAS_NO_IMPROVED_COAL,REQUIRES_PLAYER_CAN_SEE_COAL
PLAYER_HAS_NO_IMPROVED_HORSES,REQUIRES_PLAYER_HAS_NO_IMPROVED_HORSES
PLAYER_HAS_NO_IMPROVED_HORSES,REQUIRES_PLAYER_CAN_SEE_HORSES
PLAYER_HAS_NO_IMPROVED_IRON,REQUIRES_PLAYER_HAS_NO_IMPROVED_IRON
PLAYER_HAS_NO_IMPROVED_IRON,REQUIRES_PLAYER_CAN_SEE_IRON
PLAYER_HAS_NO_IMPROVED_NITER,REQUIRES_PLAYER_HAS_NO_IMPROVED_NITER
PLAYER_HAS_NO_IMPROVED_NITER,REQUIRES_PLAYER_CAN_SEE_NITER
PLAYER_HAS_NO_IMPROVED_OIL,REQUIRES_PLAYER_HAS_NO_IMPROVED_OIL
PLAYER_HAS_NO_IMPROVED_OIL,REQUIRES_PLAYER_CAN_SEE_OIL
PLAYER_HAS_NO_IMPROVED_URANIUM,REQUIRES_PLAYER_HAS_NO_IMPROVED_URANIUM
PLAYER_HAS_NO_IMPROVED_URANIUM,REQUIRES_PLAYER_CAN_SEE_URANIUM
PLOT_HAS_TUNDRA_MINE_REQUIREMENTS,REQUIRES_PLOT_HAS_MINE
PLOT_HAS_TUNDRA_MINE_REQUIREMENTS,REQUIRES_PLOT_HAS_TUNDRA
PLOT_HAS_TUNDRA_HILLS_MINE_REQUIREMENTS,REQUIRES_PLOT_HAS_MINE
PLOT_HAS_TUNDRA_HILLS_MINE_REQUIREMENTS,REQUIRES_PLOT_HAS_TUNDRA_HILLS
PLOT_HAS_SNOW_MINE_REQUIREMENTS,REQUIRES_PLOT_HAS_MINE
PLOT_HAS_SNOW_MINE_REQUIREMENTS,REQUIRES_PLOT_HAS_SNOW
PLOT_HAS_SNOW_HILLS_MINE_REQUIREMENTS,REQUIRES_PLOT_HAS_MINE
PLOT_HAS_SNOW_HILLS_MINE_REQUIREMENTS,PLOT_IS_SNOW_HILLS_TERRAIN_REQUIREMENT
PLOT_HAS_TUNDRA_CAMP_REQUIREMENTS,REQUIRES_PLOT_HAS_CAMP
PLOT_HAS_TUNDRA_CAMP_REQUIREMENTS,REQUIRES_PLOT_HAS_TUNDRA
PLOT_HAS_TUNDRA_HILLS_CAMP_REQUIREMENTS,REQUIRES_PLOT_HAS_CAMP
PLOT_HAS_TUNDRA_HILLS_CAMP_REQUIREMENTS,REQUIRES_PLOT_HAS_TUNDRA_HILLS
PLOT_HAS_SNOW_CAMP_REQUIREMENTS,REQUIRES_PLOT_HAS_CAMP
PLOT_HAS_SNOW_CAMP_REQUIREMENTS,REQUIRES_PLOT_HAS_SNOW
PLOT_HAS_SNOW_HILLS_CAMP_REQUIREMENTS,REQUIRES_PLOT_HAS_CAMP
PLOT_HAS_SNOW_HILLS_CAMP_REQUIREMENTS,PLOT_IS_SNOW_HILLS_TERRAIN_REQUIREMENT
PLOT_HAS_TUNDRA_FARM_REQUIREMENTS,REQUIRES_PLOT_HAS_FARM
PLOT_HAS_TUNDRA_FARM_REQUIREMENTS,REQUIRES_PLOT_HAS_TUNDRA
PLOT_HAS_TUNDRA_HILLS_FARM_REQUIREMENTS,REQUIRES_PLOT_HAS_FARM
PLOT_HAS_TUNDRA_HILLS_FARM_REQUIREMENTS,REQUIRES_PLOT_HAS_TUNDRA_HILLS
PLOT_HAS_SNOW_FARM_REQUIREMENTS,REQUIRES_PLOT_HAS_FARM
PLOT_HAS_SNOW_FARM_REQUIREMENTS,REQUIRES_PLOT_HAS_SNOW
PLOT_HAS_SNOW_HILLS_FARM_REQUIREMENTS,REQUIRES_PLOT_HAS_FARM
PLOT_HAS_SNOW_HILLS_FARM_REQUIREMENTS,PLOT_IS_SNOW_HILLS_TERRAIN_REQUIREMENT
PLOT_HAS_TUNDRA_LUMBER_MILL_REQUIREMENTS,REQUIRES_PLOT_HAS_LUMBER_MILL
PLOT_HAS_TUNDRA_LUMBER_MILL_REQUIREMENTS,REQUIRES_PLOT_HAS_TUNDRA
PLOT_HAS_TUNDRA_HILLS_LUMBER_MILL_REQUIREMENTS,REQUIRES_PLOT_HAS_LUMBER_MILL
PLOT_HAS_TUNDRA_HILLS_LUMBER_MILL_REQUIREMENTS,REQUIRES_PLOT_HAS_TUNDRA_HILLS
PLOT_HAS_SNOW_LUMBER_MILL_REQUIREMENTS,REQUIRES_PLOT_HAS_LUMBER_MILL
PLOT_HAS_SNOW_LUMBER_MILL_REQUIREMENTS,REQUIRES_PLOT_HAS_SNOW
PLOT_HAS_SNOW_HILLS_LUMBER_MILL_REQUIREMENTS,REQUIRES_PLOT_HAS_LUMBER_MILL
PLOT_HAS_SNOW_HILLS_LUMBER_MILL_REQUIREMENTS,PLOT_IS_SNOW_HILLS_TERRAIN_REQUIREMENT
DISTRICT_IS_INDUSTRIAL_ZONE_OR_ENTERTAINMENT_COMPLEX_OR_WATER_PARK,REQUIRES_DISTRICT_IS_INDUSTRIAL_ZONE
DISTRICT_IS_INDUSTRIAL_ZONE_OR_ENTERTAINMENT_COMPLEX_OR_WATER_PARK,REQUIRES_DISTRICT_IS_ENTERTAINMENT_COMPLEX
DISTRICT_IS_INDUSTRIAL_ZONE_OR_ENTERTAINMENT_COMPLEX_OR_WATER_PARK,REQUIRES_DISTRICT_IS_WATER_PARK
PLAYER_HAS_GUNPOWDER_TECH,REQUIRES_PLAYER_HAS_TECH_GUNPOWDER
PLAYER_IS_SUZERAIN,REQUIRES_PLAYER_IS_SUZERAIN_BONUS_ENABLED
CITY_HAS_SPACEPORT_REQUIREMENTS,REQUIRES_CITY_HAS_SPACEPORT
MUSIC_CENSORSHIP_10_POPULATION_REQUIREMENT,REQUIRES_POPULATION_10
UNIT_IS_ROCK_BAND,REQUIREMENT_UNIT_IS_ROCK_BAND
DISTRICT_IS_BREATHTAKING_NEIGHBORHOOD,REQUIRES_PLOT_BREATHTAKING_APPEAL
DISTRICT_IS_BREATHTAKING_NEIGHBORHOOD,REQUIRES_DISTRICT_IS_NEIGHBORHOOD
DISTRICT_IS_CHARMING_NEIGHBORHOOD,REQUIRES_PLOT_CHARMING_APPEAL
DISTRICT_IS_CHARMING_NEIGHBORHOOD,REQUIRES_DISTRICT_IS_NEIGHBORHOOD
BUILDING_IS_MUSEUM_ART,REQUIRES_CITY_HAS_MUSEUM_ART
BUILDING_IS_BROADCAST_CENTER,REQUIRES_CITY_HAS_BROADCAST_CENTER
BUILDING_IS_BANK,REQUIRES_CITY_HAS_BANK
BUILDING_IS_RESEARCH_LAB,REQUIRES_CITY_HAS_RESEARCH_LAB
BUILDING_IS_POWER_PLANT,REQUIRES_CITY_HAS_POWER_PLANT
BUILDING_IS_POWER_PLANT,REQUIRES_CITY_HAS_COAL_POWER_PLANT
BUILDING_IS_POWER_PLANT,REQUIRES_CITY_HAS_FOSSIL_FUEL_POWER_PLANT
UNIT_IS_GREAT_GENERAL,REQUIREMENT_UNIT_IS_GREAT_GENERAL
GDR_AA_DEFENSE_UPGRADE_REQUIREMENTS,REQUIRES_UNIT_GIANT_DEATH_ROBOT
GDR_SIEGE_LASER_UPGRADE_REQUIREMENTS,REQUIRES_UNIT_GIANT_DEATH_ROBOT
GDR_BONUS_MOVEMENT_UPGRADE_REQUIREMENTS,REQUIRES_UNIT_GIANT_DEATH_ROBOT
GDR_ARMOR_UPGRADE_REQUIREMENTS,REQUIRES_UNIT_GIANT_DEATH_ROBOT
AOE_RELIGIOUS_REQUIREMENTS_XP2,REQUIRES_UNIT_IS_ADJACENT_RELIGIOUS_ALL_XP2
AOE_GURU_REQUIREMENTS_XP2,REQUIRES_UNIT_IS_ADJACENT_GURU_XP2
REQUIREMENTS_UNIT_IS_EMBARKED,REQUIRES_UNIT_IS_EMBARKED
AOE_TRADER_REQUIREMENTS,TRADER_IS_WITHIN_FOUR_REQUIREMENT
