Type,Hash,Kind
DIPLOACTION_DECLARE_TERRITORIAL_WAR,-1964910078,KIND_DIPLOMATIC_ACTION
DIPLOACTION_USE_NUCLEAR_WEAPON,-1551032787,KIND_DIPLOMATIC_ACTION
DIPLOACTION_KEEP_PROMISE_DONT_SPY,-1664805884,KIND_DIPLOMATIC_ACTION
DIPLOACTION_KEEP_PROMISE_DONT_CONVERT,-530861341,KIND_DIPLOMATIC_ACTION
DIPLOACTION_KEEP_PROMISE_DONT_DIG_ARTIFACTS,-2048463054,KIND_DIPLOMATIC_ACTION
DIPLOACTION_KEEP_PROMISE_DONT_SETTLE_TOO_NEAR,2055951400,KIND_DIPLOMATIC_ACTION
DIPLOACTION_VIEW_DEMAND_TRIBUTE,1208147432,KIND_DIPLOMATIC_ACTION
DIPLOACTION_VIEW_TRADE,-691477902,KIND_DIPLOMATIC_ACTION
DIPLOACTION_LIBERATE_CITY,-1767935334,KIND_DIPLOMATIC_ACTION
DISTRICT_CITY_CENTER,-1976434563,KIND_DISTRICT
DISTRICT_CAMPUS,1910099296,KIND_DISTRICT
DISTRICT_HOLY_SITE,850484496,KIND_DISTRICT
DISTRICT_ENCAMPMENT,1725642169,KIND_DISTRICT
DISTRICT_COMMERCIAL_HUB,-1098114629,KIND_DISTRICT
DISTRICT_ENTERTAINMENT_COMPLEX,1982083301,KIND_DISTRICT
DISTRICT_THEATER,-2006982882,KIND_DISTRICT
DISTRICT_HARBOR,-873674951,KIND_DISTRICT
DISTRICT_AERODROME,-574757430,KIND_DISTRICT
DISTRICT_INDUSTRIAL_ZONE,-1698135861,KIND_DISTRICT
DISTRICT_AQUEDUCT,-1188273497,KIND_DISTRICT
DISTRICT_NEIGHBORHOOD,1105121556,KIND_DISTRICT
DISTRICT_SPACEPORT,2057779469,KIND_DISTRICT
DISTRICT_WONDER,1660007689,KIND_DISTRICT
DISTRICT_ACROPOLIS,-1103127487,KIND_DISTRICT
DISTRICT_BATH,-1517635156,KIND_DISTRICT
DISTRICT_HANSA,740942305,KIND_DISTRICT
DISTRICT_LAVRA,-762870616,KIND_DISTRICT
DISTRICT_MBANZA,607947397,KIND_DISTRICT
DISTRICT_STREET_CARNIVAL,-128582475,KIND_DISTRICT
DISTRICT_ROYAL_NAVY_DOCKYARD,1464405256,KIND_DISTRICT
ERA_ANCIENT,-1851407529,KIND_ERA
ERA_CLASSICAL,1400916610,KIND_ERA
ERA_MEDIEVAL,-405206530,KIND_ERA
ERA_RENAISSANCE,848543945,KIND_ERA
ERA_INDUSTRIAL,-1526488880,KIND_ERA
ERA_MODERN,440626330,KIND_ERA
ERA_ATOMIC,1948543980,KIND_ERA
ERA_INFORMATION,-163807222,KIND_ERA
FEATURE_FLOODPLAINS,1387624230,KIND_FEATURE
FEATURE_ICE,1542194068,KIND_FEATURE
FEATURE_JUNGLE,-384740295,KIND_FEATURE
FEATURE_FOREST,170002756,KIND_FEATURE
FEATURE_OASIS,1646220195,KIND_FEATURE
FEATURE_MARSH,592796099,KIND_FEATURE
FEATURE_BARRIER_REEF,-711496911,KIND_FEATURE
FEATURE_CLIFFS_DOVER,2072857400,KIND_FEATURE
FEATURE_CRATER_LAKE,1253249868,KIND_FEATURE
FEATURE_DEAD_SEA,1894931018,KIND_FEATURE
FEATURE_EVEREST,1080563218,KIND_FEATURE
FEATURE_GALAPAGOS,226585075,KIND_FEATURE
FEATURE_KILIMANJARO,-1940073471,KIND_FEATURE
FEATURE_PANTANAL,1394593257,KIND_FEATURE
FEATURE_PIOPIOTAHI,1624801336,KIND_FEATURE
FEATURE_TORRES_DEL_PAINE,-1628456412,KIND_FEATURE
FEATURE_TSINGY,981353664,KIND_FEATURE
FEATURE_YOSEMITE,-11012763,KIND_FEATURE
CAPABILITY_RENAME,218036365,KIND_CAPABILITY
CAPABILITY_CIVICS,-261262683,KIND_CAPABILITY
CAPABILITY_MILITARY,-1830136416,KIND_CAPABILITY
CAPABILITY_CIVICS_CHOOSER,11533886,KIND_CAPABILITY
CAPABILITY_CIVICS_TREE,938407249,KIND_CAPABILITY
CAPABILITY_CIVILOPEDIA,1815393444,KIND_CAPABILITY
CAPABILITY_CULTURE,1568514824,KIND_CAPABILITY
CAPABILITY_GOVERNMENTS,-472687191,KIND_CAPABILITY
CAPABILITY_GOVERNMENTS_VIEW,-308035358,KIND_CAPABILITY
CAPABILITY_GOVERNMENTS_LEGACY_BONUSES,1229222645,KIND_CAPABILITY
CAPABILITY_GOVERNORS,-484260593,KIND_CAPABILITY
CAPABILITY_GREAT_WORKS,374732918,KIND_CAPABILITY
CAPABILITY_NEW_GREAT_WORKS,-1811559643,KIND_CAPABILITY
CAPABILITY_GREAT_WORKS_VIEW,281064343,KIND_CAPABILITY
CAPABILITY_SCIENCE,-1933373877,KIND_CAPABILITY
CAPABILITY_TECHNOLOGIES,-1920258938,KIND_CAPABILITY
CAPABILITY_TECH_CHOOSER,-1029108850,KIND_CAPABILITY
CAPABILITY_TECH_TREE,1279948138,KIND_CAPABILITY
CAPABILITY_CULTURE_BORDER_GROWTH,-952954776,KIND_CAPABILITY
CAPABILITY_PURCHASE_PLOTS,1156972074,KIND_CAPABILITY
CAPABILITY_TRADE,1922896962,KIND_CAPABILITY
CAPABILITY_NEW_TRADE,-1389988386,KIND_CAPABILITY
CAPABILITY_TRADE_VIEW,1189427722,KIND_CAPABILITY
CAPABILITY_DIPLOMACY,1799917414,KIND_CAPABILITY
CAPABILITY_DIPLOMACY_DEALS,-726756349,KIND_CAPABILITY
CAPABILITY_DIPLOMACY_VIEW_SELF,-1204258991,KIND_CAPABILITY
CAPABILITY_DIPLOMACY_ACCESS_LEVEL_INFO,1780383965,KIND_CAPABILITY
CAPABILITY_DIPLOMACY_RELATIONSHIP_INFO,73449475,KIND_CAPABILITY
CAPABILITY_RELIGION,-1060021183,KIND_CAPABILITY
CAPABILITY_FOUND_PANTHEONS,-1174653828,KIND_CAPABILITY
CAPABILITY_FOUND_RELIGIONS,-216974843,KIND_CAPABILITY
CAPABILITY_RELIGION_VIEW,-258570090,KIND_CAPABILITY
CAPABILITY_GREAT_PEOPLE,-1758867014,KIND_CAPABILITY
CAPABILITY_GREAT_PEOPLE_CAN_RECRUIT,362636778,KIND_CAPABILITY
CAPABILITY_GREAT_PEOPLE_RECRUIT_WITH_GOLD,-1854651760,KIND_CAPABILITY
CAPABILITY_GOLD,2039443868,KIND_CAPABILITY
CAPABILITY_GREAT_PEOPLE_RECRUIT_WITH_FAITH,422551709,KIND_CAPABILITY
CAPABILITY_GREAT_PEOPLE_CAN_REJECT,1555529848,KIND_CAPABILITY
CAPABILITY_GREAT_PEOPLE_VIEW,-1637060921,KIND_CAPABILITY
CAPABILITY_ESPIONAGE,-1554181680,KIND_CAPABILITY
CAPABILITY_NEW_ESPIONAGE,209934061,KIND_CAPABILITY
CAPABILITY_ESPIONAGE_VIEW,-747512746,KIND_CAPABILITY
CAPABILITY_FAITH,275847045,KIND_CAPABILITY
CAPABILITY_TOURISM,388917757,KIND_CAPABILITY
CAPABILITY_EMERGENCIES,923083232,KIND_CAPABILITY
CAPABILITY_ERAS,-251301186,KIND_CAPABILITY
CAPABILITY_GOLDEN_AND_DARK_AGES,-69184199,KIND_CAPABILITY
CAPABILITY_HISTORIC_MOMENTS,-551557471,KIND_CAPABILITY
CAPABILITY_DISPLAY_HUD_WORLD_RANKINGS,-1762357064,KIND_CAPABILITY
CAPABILITY_REPORTS_LIST,1126085293,KIND_CAPABILITY
CAPABILITY_REPORTS_DIPLOMATIC_DEALS,-1074032971,KIND_CAPABILITY
CAPABILITY_REPORTS_UNIT_EXPENSES,506121243,KIND_CAPABILITY
CAPABILITY_WORLD_TRACKER,1145722751,KIND_CAPABILITY
CAPABILITY_AMENITIES,-948558812,KIND_CAPABILITY
CAPABILITY_UNIT_LIST,633947669,KIND_CAPABILITY
CAPABILITY_LENS_TOGGLING_UI,-1644478903,KIND_CAPABILITY
CAPABILITY_LENS_RELIGION,-1872253985,KIND_CAPABILITY
CAPABILITY_LENS_APPEAL,-1547521686,KIND_CAPABILITY
CAPABILITY_LENS_SETTLER,1338301120,KIND_CAPABILITY
CAPABILITY_LENS_GOVERNMENT,2085432134,KIND_CAPABILITY
CAPABILITY_LENS_TOURISM,-1532441715,KIND_CAPABILITY
CAPABILITY_LENS_CONTINENT,1462138011,KIND_CAPABILITY
CAPABILITY_LENS_EMPIRE,-1324703715,KIND_CAPABILITY
CAPABILITY_LENS_LOYALTY,613780485,KIND_CAPABILITY
CAPABILITY_SEARCH_GAME_MAP,-1666374723,KIND_CAPABILITY
CAPABILITY_CITY_HUD_AMENITIES_CIVICS,-692321038,KIND_CAPABILITY
CAPABILITY_CITY_HUD_AMENITIES_RELIGION,-1941084918,KIND_CAPABILITY
CAPABILITY_CITY_HUD_AMENITIES_NATIONAL_PARKS,1793453379,KIND_CAPABILITY
CAPABILITY_CITY_HUD_AMENITIES_GREAT_PEOPLE,1377310772,KIND_CAPABILITY
CAPABILITY_CITY_HUD_AMENITIES_CITY_STATES,-1369344607,KIND_CAPABILITY
CAPABILITY_CITY_HUD_AMENITIES_WAR_WEARINESS,-2048067059,KIND_CAPABILITY
CAPABILITY_CITY_HUD_AMENITIES_BANKRUPTCY,1324108530,KIND_CAPABILITY
CAPABILITY_CITY_HUD_HOUSING_DISTRICTS,1187825822,KIND_CAPABILITY
CAPABILITY_CITY_HUD_HOUSING_GREAT_PEOPLE,1719155834,KIND_CAPABILITY
CAPABILITY_CITY_HUD_RELIGION_TAB,-1086296992,KIND_CAPABILITY
CAPABILITY_CITY_HUD_WONDERS,-668275476,KIND_CAPABILITY
CAPABILITY_CITY_HUD_TRADING_POSTS,1718678583,KIND_CAPABILITY
CAPABILITY_FAITH_PURCHASE,2090383503,KIND_CAPABILITY
CAPABILITY_CITY_STATES_VIEW,-2047653234,KIND_CAPABILITY
CAPABILITY_TOP_PANEL_ENVOYS,-308741797,KIND_CAPABILITY
CAPABILITY_GOVERNMENT_SCREEN_MILITARY_FILTER,-1757867049,KIND_CAPABILITY
CAPABILITY_GOVERNMENT_SCREEN_DIPLOMACY_FILTER,333752479,KIND_CAPABILITY
CAPABILITY_GOSSIP_REPORT,-1848933681,KIND_CAPABILITY
CAPABILITY_DISPLAY_SCORE,-897640355,KIND_CAPABILITY
CAPABILITY_DISPLAY_NORMALIZED_TURN,-737032832,KIND_CAPABILITY
CAPABILITY_DISPLAY_TOP_PANEL_YIELDS,2110974262,KIND_CAPABILITY
CAPABILITY_DISPLAY_TOP_PANEL_RESOURCES,2020303626,KIND_CAPABILITY
CAPABILITY_DISPLAY_MINIMAP_YIELDS,-1865541298,KIND_CAPABILITY
CAPABILITY_DISPLAY_MINIMAP_RESOURCES,573892605,KIND_CAPABILITY
CAPABILITY_DISPLAY_TOP_PANEL_CIVPEDIA,475449076,KIND_CAPABILITY
CAPABILITY_DISPLAY_PLOT_YIELDS,-275536290,KIND_CAPABILITY
CAPABILITY_DISPLAY_HUD_RIBBON_RELATIONSHIPS,-216612365,KIND_CAPABILITY
CAPABILITY_DISPLAY_HUD_GOSSIP_LIST,-1467770685,KIND_CAPABILITY
CAPABILITY_NOTIFY_UPGRADE_ROADS,513836516,KIND_CAPABILITY
GAMESPEED_MARATHON,137894519,KIND_GAMESPEED
GAMESPEED_EPIC,341116999,KIND_GAMESPEED
GAMESPEED_STANDARD,327976177,KIND_GAMESPEED
GAMESPEED_QUICK,-1424172973,KIND_GAMESPEED
GAMESPEED_ONLINE,-1649545904,KIND_GAMESPEED
SCALING_HALF,-1345809238,KIND_GAMESPEED_SCALING
SCALING_SLIGHT,1353797882,KIND_GAMESPEED_SCALING
GOODYHUT_CULTURE,301278043,KIND_GOODY_HUT
GOODYHUT_GOLD,-2010932837,KIND_GOODY_HUT
GOODYHUT_FAITH,-1897648434,KIND_GOODY_HUT
GOODYHUT_MILITARY,1623514478,KIND_GOODY_HUT
GOODYHUT_SCIENCE,-1068790248,KIND_GOODY_HUT
GOODYHUT_SURVIVORS,1892398955,KIND_GOODY_HUT
GOSSIP_AGENDA_KUDOS,-1968041855,KIND_GOSSIP
GOSSIP_AGENDA_WARNING,-939978574,KIND_GOSSIP
GOSSIP_ALLIED,944135207,KIND_GOSSIP
GOSSIP_ANARCHY_BEGINS,1878998816,KIND_GOSSIP
GOSSIP_ARTIFACT_EXTRACTED,-2098668348,KIND_GOSSIP
GOSSIP_ATTACK_LAUNCHED,235155835,KIND_GOSSIP
GOSSIP_BEACH_RESORT_CREATED,855647858,KIND_GOSSIP
GOSSIP_BARBARIAN_INVASION_STARTED,843182221,KIND_GOSSIP
GOSSIP_BARBARIAN_RAID_STARTED,607510360,KIND_GOSSIP
GOSSIP_CHANGE_GOVERNMENT,1027546484,KIND_GOSSIP
GOSSIP_CLEAR_CAMP,563179799,KIND_GOSSIP
GOSSIP_CITY_BESIEGED,1274348112,KIND_GOSSIP
GOSSIP_CITY_LIBERATED,-1060940565,KIND_GOSSIP
GOSSIP_CITY_RAZED,-1554916796,KIND_GOSSIP
GOSSIP_CITY_STATE_INFLUENCE,84372384,KIND_GOSSIP
GOSSIP_CONQUER_CITY,238720930,KIND_GOSSIP
GOSSIP_CONSTRUCT_BUILDING,-1316691185,KIND_GOSSIP
GOSSIP_CONSTRUCT_DISTRICT,1630197340,KIND_GOSSIP
GOSSIP_CREATE_PANTHEON,56826145,KIND_GOSSIP
GOSSIP_CULTUREVATE_CIVIC,558761677,KIND_GOSSIP
GOSSIP_DECLARED_FRIENDSHIP,1046181038,KIND_GOSSIP
GOSSIP_DELEGATION,62994617,KIND_GOSSIP
GOSSIP_DENOUNCED,563310662,KIND_GOSSIP
GOSSIP_EMBASSY,-281403381,KIND_GOSSIP
GOSSIP_FIND_NATURAL_WONDER,1987996187,KIND_GOSSIP
GOSSIP_FOUND_CITY,1300653782,KIND_GOSSIP
GOSSIP_FOUND_RELIGION,1292432916,KIND_GOSSIP
GOSSIP_GREATPERSON_CREATED,-57127808,KIND_GOSSIP
GOSSIP_INQUISITION_LAUNCHED,2003196433,KIND_GOSSIP
GOSSIP_LAND_UNIT_LEVEL,-1148877984,KIND_GOSSIP
GOSSIP_MAKE_DOW,-337699156,KIND_GOSSIP
GOSSIP_NATIONAL_PARK_CREATED,1467001846,KIND_GOSSIP
GOSSIP_NAVAL_UNIT_LEVEL,1071911233,KIND_GOSSIP
GOSSIP_NEW_RELIGIOUS_MAJORITY,-555980460,KIND_GOSSIP
GOSSIP_PILLAGE,689589196,KIND_GOSSIP
GOSSIP_POLICY_ENACTED,-1657833432,KIND_GOSSIP
GOSSIP_PROJECT_STARTED,-422313278,KIND_GOSSIP
GOSSIP_RECEIVE_DOW,-1390678351,KIND_GOSSIP
GOSSIP_RELIC_RECEIVED,-1960429588,KIND_GOSSIP
GOSSIP_RESEARCH_AGREEMENT,1919056712,KIND_GOSSIP
GOSSIP_RESEARCH_TECH,2060601050,KIND_GOSSIP
GOSSIP_SPACE_RACE_PROJECT_COMPLETED,79918836,KIND_GOSSIP
GOSSIP_SPY_DISRUPT_ROCKETRY,714329741,KIND_GOSSIP
GOSSIP_SPY_GREAT_WORK_HEIST,-176857561,KIND_GOSSIP
GOSSIP_SPY_RECRUIT_PARTISANS,-398161915,KIND_GOSSIP
GOSSIP_SPY_SABOTAGE_PRODUCTION,810463566,KIND_GOSSIP
GOSSIP_SPY_SIPHON_FUNDS,30913075,KIND_GOSSIP
GOSSIP_SPY_STEAL_TECH_BOOST,837680396,KIND_GOSSIP
GOSSIP_TRADE_DEAL,1781195325,KIND_GOSSIP
GOSSIP_TRADE_RENEGE,526321474,KIND_GOSSIP
GOSSIP_TRAIN_SETTLER,47448450,KIND_GOSSIP
GOSSIP_TRAIN_UNIT,1585430139,KIND_GOSSIP
GOSSIP_WMD_BUILT,1420295525,KIND_GOSSIP
GOSSIP_VICTORY_STRATEGY_CHANGED,977617119,KIND_GOSSIP
GOSSIP_WAR_PREPARATION,2021101175,KIND_GOSSIP
GOSSIP_WMD_STRIKE,-2108071088,KIND_GOSSIP
GOSSIP_WONDER_STARTED,518018841,KIND_GOSSIP
GREAT_PERSON_CLASS_GENERAL,-1606258707,KIND_GREAT_PERSON_CLASS
GREAT_PERSON_CLASS_ADMIRAL,95964186,KIND_GREAT_PERSON_CLASS
GREAT_PERSON_CLASS_ENGINEER,900200590,KIND_GREAT_PERSON_CLASS
GREAT_PERSON_CLASS_MERCHANT,-719603786,KIND_GREAT_PERSON_CLASS
GREAT_PERSON_CLASS_PROPHET,553519719,KIND_GREAT_PERSON_CLASS
GREAT_PERSON_CLASS_SCIENTIST,-38407711,KIND_GREAT_PERSON_CLASS
GREAT_PERSON_CLASS_WRITER,-1735006189,KIND_GREAT_PERSON_CLASS
GREAT_PERSON_CLASS_ARTIST,242001430,KIND_GREAT_PERSON_CLASS
GREAT_PERSON_CLASS_MUSICIAN,-1866345616,KIND_GREAT_PERSON_CLASS
GREAT_PERSON_INDIVIDUAL_ARTEMISIA,-672121576,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_GAIUS_DUILIUS,-1890175689,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_THEMISTOCLES,393349523,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_LEIF_ERIKSON,-494965039,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_RAJENDRA_CHOLA,1687726473,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_ZHENG_HE,2002534501,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_FRANCIS_DRAKE,1072532532,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_SANTA_CRUZ,-194565253,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_YI_SUN_SIN,256697118,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_CHING_SHIH,876505184,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_HORATIO_NELSON,-408143394,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_LASKARINA_BOUBOULINA,809419437,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_FRANZ_VON_HIPPER,1497114884,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_JOAQUIM_MARQUES_LISBOA,-1940076294,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_TOGO_HEIHACHIRO,982233171,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_CHESTER_NIMITZ,-2056906279,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_GRACE_HOPPER,621346320,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_SERGEY_GORSHKOV,-867278038,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_CLANCY_FERNANDO,1448986986,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_ANDREY_RUBLEV,1823129744,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_HIERONYMUS_BOSCH,-562993249,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_DONATELLO,-2005554561,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_MICHELANGELO,-302629864,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_QIU_YING,-1037118742,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_TITIAN,2016915516,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_EL_GRECO,-58542685,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_REMBRANDT_VAN_RIJN,366860416,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_SOFONISBA_ANGUISSOLA,-1132765030,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_ANGELICA_KAUFFMAN,-79554785,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_JANG_SEUNG_EOP,871736019,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_KATSUSHIKA_HOKUSAI,1949643525,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_VINCENT_VAN_GOGH,961699272,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_EDMONIA_LEWIS,-1507649703,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_MARIE_ANNE_COLLOT,1017542374,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_CLAUDE_MONET,-1713184894,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_BORIS_ORLOVSKY,216665552,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_GUSTAV_KLIMT,902436305,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_AMRITA_SHER_GIL,-792033095,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_MARY_CASSATT,2007848481,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_BI_SHENG,-1244732453,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_ISIDORE_OF_MILETUS,-299090026,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_JAMES_OF_ST_GEORGE,573763075,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_FILIPPO_BRUNELLESCHI,-361796094,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_LEONARDO_DA_VINCI,-789669120,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_MIMAR_SINAN,-1135785473,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_ADA_LOVELACE,534584211,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_GUSTAVE_EIFFEL,-1763924115,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_JAMES_WATT,291271671,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_ALVAR_AALTO,-498523599,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_NIKOLA_TESLA,-707760200,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_ROBERT_GODDARD,-1537190062,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_JOHN_A_ROEBLING,-805472389,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_JANE_DREW,-707339560,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_SERGEI_KOROLEV,-832941486,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_CHARLES_CORREA,1297496894,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_JOSEPH_PAXTON,411429800,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_WERNHER_VON_BRAUN,-923261266,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_BOUDICA,-2010337728,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_HANNIBAL_BARCA,554798184,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_SUN_TZU,-289135732,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_AETHELFLAED,-2075687643,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_EL_CID,-1966633037,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_GUSTAVUS_ADOLPHUS,-1668963141,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_JOAN_OF_ARC,202228859,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_ANA_NZINGA,1644481987,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_NAPOLEON_BONAPARTE,32485516,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_RANI_LAKSHMIBAI,1826825116,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_SIMON_BOLIVAR,1347297291,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_JOHN_MONASH,-2045089431,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_MARINA_RASKOVA,682647367,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_SAMORI_TURE,315794362,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_DWIGHT_EISENHOWER,-1986335023,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_GEORGY_ZHUKOV,-163097354,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_DOUGLAS_MACARTHUR,1923695395,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_SUDIRMAN,689118087,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_AHMAD_SHAH_MASSOUD,-287931332,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_VIJAYA_WIMALARATNE,1671255688,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_COLAEUS,-1840341554,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_MARCUS_LICINIUS_CRASSUS,-1417211269,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_ZHANG_QIAN,-1240378250,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_MARCO_POLO,-555157291,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_PIERO_DE_BARDI,938741630,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_IRENE_OF_ATHENS,-425302197,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_GIOVANNI_DE_MEDICI,1889926848,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_JAKOB_FUGGER,-1281555600,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_RAJA_TODAR_MAL,1684151696,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_ADAM_SMITH,1357840657,KIND_GREAT_PERSON_INDIVIDUAL
GREAT_PERSON_INDIVIDUAL_JOHN_SPILSBURY,688624688,KIND_GREAT_PERSON_INDIVIDUAL
