ModifierId,Name,Type,Value,Extra,SecondExtra
AGENDA_HIGH_NUKE_LOVE,InitialValue,ARGTYPE_IDENTITY,6,,
AGENDA_HIGH_NUKE_LOVE,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_KUDO_LEADER_ANY_REASON_AGENDA_HIGH_NUKE_LOVE,,
AGENDA_HIGH_NUKE_LOVE,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_DESCRIPTION_HIGH_NUKE_LOVE,,
AGENDA_HIGH_NUKE_LOVE,HiddenAgenda,ARGTYPE_IDENTITY,1,,
AGENDA_LOW_NUKE_LOVE,InitialValue,ARGTYPE_IDENTITY,-6,,
AGENDA_LOW_NUKE_LOVE,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_WARNING_LEADER_ANY_REASON_AGENDA_LOW_NUKE_LOVE,,
AGENDA_LOW_NUKE_LOVE,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_DESCRIPTION_LOW_NUKE_LOVE,,
AGENDA_LOW_NUKE_LOVE,HiddenAgenda,ARGTYPE_IDENTITY,1,,
AGENDA_HIGH_POPULATION,InitialValue,ARGTYPE_IDENTITY,6,,
AGENDA_HIGH_POPULATION,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_KUDO_LEADER_ANY_REASON_AGENDA_HIGH_POPULATION,,
AGENDA_HIGH_POPULATION,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_DESCRIPTION_HIGH_POPULATION,,
AGENDA_HIGH_POPULATION,HiddenAgenda,ARGTYPE_IDENTITY,1,,
AGENDA_LOW_POPULATION,InitialValue,ARGTYPE_IDENTITY,-6,,
AGENDA_LOW_POPULATION,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_WARNING_LEADER_ANY_REASON_AGENDA_LOW_POPULATION,,
AGENDA_LOW_POPULATION,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_DESCRIPTION_LOW_POPULATION,,
AGENDA_LOW_POPULATION,HiddenAgenda,ARGTYPE_IDENTITY,1,,
AGENDA_HIGH_SCIENCE,InitialValue,ARGTYPE_IDENTITY,6,,
AGENDA_HIGH_SCIENCE,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_KUDO_LEADER_ANY_REASON_AGENDA_HIGH_SCIENCE,,
AGENDA_HIGH_SCIENCE,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_DESCRIPTION_HIGH_SCIENCE,,
AGENDA_HIGH_SCIENCE,HiddenAgenda,ARGTYPE_IDENTITY,1,,
AGENDA_LOW_SCIENCE,InitialValue,ARGTYPE_IDENTITY,-6,,
AGENDA_LOW_SCIENCE,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_WARNING_LEADER_ANY_REASON_AGENDA_LOW_SCIENCE,,
AGENDA_LOW_SCIENCE,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_DESCRIPTION_LOW_SCIENCE,,
AGENDA_LOW_SCIENCE,HiddenAgenda,ARGTYPE_IDENTITY,1,,
AGENDA_HIGH_STANDING_ARMY,InitialValue,ARGTYPE_IDENTITY,6,,
AGENDA_HIGH_STANDING_ARMY,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_KUDO_LEADER_ANY_REASON_AGENDA_HIGH_STANDING_ARMY,,
AGENDA_HIGH_STANDING_ARMY,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_DESCRIPTION_HIGH_STANDING_ARMY,,
AGENDA_HIGH_STANDING_ARMY,HiddenAgenda,ARGTYPE_IDENTITY,1,,
AGENDA_LOW_STANDING_ARMY,InitialValue,ARGTYPE_IDENTITY,-6,,
AGENDA_LOW_STANDING_ARMY,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_WARNING_LEADER_ANY_REASON_AGENDA_LOW_STANDING_ARMY,,
AGENDA_LOW_STANDING_ARMY,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_DESCRIPTION_LOW_STANDING_ARMY,,
AGENDA_LOW_STANDING_ARMY,HiddenAgenda,ARGTYPE_IDENTITY,1,,
AGENDA_HIGH_AIRPOWER,InitialValue,ARGTYPE_IDENTITY,6,,
AGENDA_HIGH_AIRPOWER,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_KUDO_LEADER_ANY_REASON_AGENDA_HIGH_AIRPOWER,,
AGENDA_HIGH_AIRPOWER,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_DESCRIPTION_HIGH_AIRPOWER,,
AGENDA_HIGH_AIRPOWER,HiddenAgenda,ARGTYPE_IDENTITY,1,,
AGENDA_LOW_AIRPOWER,InitialValue,ARGTYPE_IDENTITY,-6,,
AGENDA_LOW_AIRPOWER,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_WARNING_LEADER_ANY_REASON_AGENDA_LOW_AIRPOWER,,
AGENDA_LOW_AIRPOWER,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_DESCRIPTION_LOW_AIRPOWER,,
AGENDA_LOW_AIRPOWER,HiddenAgenda,ARGTYPE_IDENTITY,1,,
AGENDA_MODIFIER_GREAT_PERSON_ADVOCATE_LAG,InitialValue,ARGTYPE_IDENTITY,6,,
AGENDA_MODIFIER_GREAT_PERSON_ADVOCATE_LAG,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_KUDO_LEADER_ANY_REASON_ AGENDA_GREAT_PERSON_ADVOCATE,,
AGENDA_MODIFIER_GREAT_PERSON_ADVOCATE_LAG,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_GREAT_PEOPLE_ADVOCATE_LAGGING,,
AGENDA_MODIFIER_GREAT_PERSON_ADVOCATE_LAG,HiddenAgenda,ARGTYPE_IDENTITY,1,,
AGENDA_MODIFIER_GREAT_PERSON_ADVOCATE_LEAD,InitialValue,ARGTYPE_IDENTITY,-6,,
AGENDA_MODIFIER_GREAT_PERSON_ADVOCATE_LEAD,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_WARNING_LEADER_ANY_REASON_AGENDA_GREAT_PERSON_ADVOCATE,,
AGENDA_MODIFIER_GREAT_PERSON_ADVOCATE_LEAD,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_GREAT_PEOPLE_ADVOCATE_LEADING,,
AGENDA_MODIFIER_GREAT_PERSON_ADVOCATE_LEAD,HiddenAgenda,ARGTYPE_IDENTITY,1,,
AGENDA_MODIFIER_WONDER_ADVOCATE_LAG,InitialValue,ARGTYPE_IDENTITY,6,,
AGENDA_MODIFIER_WONDER_ADVOCATE_LAG,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_KUDO_LEADER_ANY_REASON_AGENDA_WONDER_ADVOCATE,,
AGENDA_MODIFIER_WONDER_ADVOCATE_LAG,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_WONDER_ADVOCATE_LAGGING,,
AGENDA_MODIFIER_WONDER_ADVOCATE_LAG,HiddenAgenda,ARGTYPE_IDENTITY,1,,
AGENDA_MODIFIER_WONDER_ADVOCATE_LEAD,InitialValue,ARGTYPE_IDENTITY,-6,,
AGENDA_MODIFIER_WONDER_ADVOCATE_LEAD,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_WARNING_LEADER_ANY_REASON_AGENDA_WONDER_ADVOCATE,,
AGENDA_MODIFIER_WONDER_ADVOCATE_LEAD,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_WONDER_ADVOCATE_LEADING,,
AGENDA_MODIFIER_WONDER_ADVOCATE_LEAD,HiddenAgenda,ARGTYPE_IDENTITY,1,,
AGENDA_SAME_GOVERNMENT,InitialValue,ARGTYPE_IDENTITY,6,,
AGENDA_SAME_GOVERNMENT,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_KUDO_LEADER_ANY_REASON_AGENDA_SAME_GOVERNMENT,,
AGENDA_SAME_GOVERNMENT,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_DESCRIPTION_SAME_GOVERNMENT,,
AGENDA_SAME_GOVERNMENT,HiddenAgenda,ARGTYPE_IDENTITY,1,,
AGENDA_DIFFERENT_GOVERNMENT,InitialValue,ARGTYPE_IDENTITY,-6,,
AGENDA_DIFFERENT_GOVERNMENT,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_WARNING_LEADER_ANY_REASON_AGENDA_DIFFERENT_GOVERNMENT,,
AGENDA_DIFFERENT_GOVERNMENT,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_DESCRIPTION_DIFFERENT_GOVERNMENT,,
AGENDA_DIFFERENT_GOVERNMENT,HiddenAgenda,ARGTYPE_IDENTITY,1,,
AGENDA_PARANOID,HiddenAgenda,ARGTYPE_IDENTITY,1,,
NONAGENDA_IGNORE_WARMONGERING,Amount,ARGTYPE_IDENTITY,0,,
DANCE_OF_THE_AURORA_FAITHTUNDRAADJACENCY,DistrictType,ARGTYPE_IDENTITY,DISTRICT_HOLY_SITE,,
DANCE_OF_THE_AURORA_FAITHTUNDRAADJACENCY,TerrainType,ARGTYPE_IDENTITY,TERRAIN_TUNDRA,,
DANCE_OF_THE_AURORA_FAITHTUNDRAADJACENCY,YieldType,ARGTYPE_IDENTITY,YIELD_FAITH,,
DANCE_OF_THE_AURORA_FAITHTUNDRAADJACENCY,Amount,ARGTYPE_IDENTITY,1,,
DANCE_OF_THE_AURORA_FAITHTUNDRAADJACENCY,Description,ARGTYPE_IDENTITY,LOC_DISTRICT_TUNDRA_FAITH,,
DANCE_OF_THE_AURORA_FAITHTUNDRAHILLSADJACENCY,DistrictType,ARGTYPE_IDENTITY,DISTRICT_HOLY_SITE,,
DANCE_OF_THE_AURORA_FAITHTUNDRAHILLSADJACENCY,TerrainType,ARGTYPE_IDENTITY,TERRAIN_TUNDRA_HILLS,,
DANCE_OF_THE_AURORA_FAITHTUNDRAHILLSADJACENCY,YieldType,ARGTYPE_IDENTITY,YIELD_FAITH,,
DANCE_OF_THE_AURORA_FAITHTUNDRAHILLSADJACENCY,Amount,ARGTYPE_IDENTITY,1,,
DANCE_OF_THE_AURORA_FAITHTUNDRAHILLSADJACENCY,Description,ARGTYPE_IDENTITY,LOC_DISTRICT_TUNDRA_FAITH,,
DESERT_FOLKLORE_FAITHDESERTADJACENCY,DistrictType,ARGTYPE_IDENTITY,DISTRICT_HOLY_SITE,,
DESERT_FOLKLORE_FAITHDESERTADJACENCY,TerrainType,ARGTYPE_IDENTITY,TERRAIN_DESERT,,
DESERT_FOLKLORE_FAITHDESERTADJACENCY,YieldType,ARGTYPE_IDENTITY,YIELD_FAITH,,
DESERT_FOLKLORE_FAITHDESERTADJACENCY,Amount,ARGTYPE_IDENTITY,1,,
DESERT_FOLKLORE_FAITHDESERTADJACENCY,Description,ARGTYPE_IDENTITY,LOC_DISTRICT_DESERT_FAITH,,
DESERT_FOLKLORE_FAITHDESERTHILLSADJACENCY,DistrictType,ARGTYPE_IDENTITY,DISTRICT_HOLY_SITE,,
DESERT_FOLKLORE_FAITHDESERTHILLSADJACENCY,TerrainType,ARGTYPE_IDENTITY,TERRAIN_DESERT_HILLS,,
DESERT_FOLKLORE_FAITHDESERTHILLSADJACENCY,YieldType,ARGTYPE_IDENTITY,YIELD_FAITH,,
DESERT_FOLKLORE_FAITHDESERTHILLSADJACENCY,Amount,ARGTYPE_IDENTITY,1,,
DESERT_FOLKLORE_FAITHDESERTHILLSADJACENCY,Description,ARGTYPE_IDENTITY,LOC_DISTRICT_DESERT_FAITH,,
SACRED_PATH_FAITHFEATUREADJACENCY,DistrictType,ARGTYPE_IDENTITY,DISTRICT_HOLY_SITE,,
SACRED_PATH_FAITHFEATUREADJACENCY,FeatureType,ARGTYPE_IDENTITY,FEATURE_JUNGLE,,
SACRED_PATH_FAITHFEATUREADJACENCY,YieldType,ARGTYPE_IDENTITY,YIELD_FAITH,,
SACRED_PATH_FAITHFEATUREADJACENCY,Amount,ARGTYPE_IDENTITY,1,,
SACRED_PATH_FAITHFEATUREADJACENCY,Description,ARGTYPE_IDENTITY,LOC_DISTRICT_JUNGLE_FAITH,,
MONUMENT_TO_THE_GODS_ANCIENTCLASSICALWONDER,ModifierId,ARGTYPE_IDENTITY,MONUMENT_TO_THE_GODS_ANCIENTCLASSICALWONDER_MODIFIER,,
MONUMENT_TO_THE_GODS_ANCIENTCLASSICALWONDER_MODIFIER,Amount,ARGTYPE_IDENTITY,15,,
MONUMENT_TO_THE_GODS_ANCIENTCLASSICALWONDER_MODIFIER,IsWonder,ARGTYPE_IDENTITY,1,,
MONUMENT_TO_THE_GODS_ANCIENTCLASSICALWONDER_MODIFIER,StartEra,ARGTYPE_IDENTITY,ERA_ANCIENT,,
MONUMENT_TO_THE_GODS_ANCIENTCLASSICALWONDER_MODIFIER,EndEra,ARGTYPE_IDENTITY,ERA_CLASSICAL,,
DIVINE_SPARK_HOLY_SITE,ModifierId,ARGTYPE_IDENTITY,DIVINE_SPARK_HOLY_SITE_MODIFIER,,
DIVINE_SPARK_HOLY_SITE_MODIFIER,GreatPersonClassType,ARGTYPE_IDENTITY,GREAT_PERSON_CLASS_PROPHET,,
DIVINE_SPARK_HOLY_SITE_MODIFIER,Amount,ARGTYPE_IDENTITY,1,,
LADY_OF_THE_REEDS_PRODUCTION,ModifierId,ARGTYPE_IDENTITY,LADY_OF_THE_REEDS_PRODUCTION_MODIFIER,,
LADY_OF_THE_REEDS_PRODUCTION_MODIFIER,YieldType,ARGTYPE_IDENTITY,YIELD_PRODUCTION,,
LADY_OF_THE_REEDS_PRODUCTION_MODIFIER,Amount,ARGTYPE_IDENTITY,1,,
GOD_OF_THE_SEA_FISHINGBOATS_PRODUCTION,ModifierId,ARGTYPE_IDENTITY,GOD_OF_THE_SEA_FISHINGBOATS_PRODUCTION_MODIFIER,,
GOD_OF_THE_SEA_FISHINGBOATS_PRODUCTION_MODIFIER,YieldType,ARGTYPE_IDENTITY,YIELD_PRODUCTION,,
GOD_OF_THE_SEA_FISHINGBOATS_PRODUCTION_MODIFIER,Amount,ARGTYPE_IDENTITY,1,,
GOD_OF_THE_OPEN_SKY_PASTURE_CULTURE,ModifierId,ARGTYPE_IDENTITY,GOD_OF_THE_OPEN_SKY_PASTURE_CULTURE_MODIFIER,,
GOD_OF_THE_OPEN_SKY_PASTURE_CULTURE_MODIFIER,YieldType,ARGTYPE_IDENTITY,YIELD_CULTURE,,
GOD_OF_THE_OPEN_SKY_PASTURE_CULTURE_MODIFIER,Amount,ARGTYPE_IDENTITY,1,,
GODDESS_OF_THE_HUNT_CAMP_FOOD,ModifierId,ARGTYPE_IDENTITY,GODDESS_OF_THE_HUNT_CAMP_FOOD_MODIFIER,,
GODDESS_OF_THE_HUNT_CAMP_FOOD_MODIFIER,YieldType,ARGTYPE_IDENTITY,YIELD_FOOD,,
GODDESS_OF_THE_HUNT_CAMP_FOOD_MODIFIER,Amount,ARGTYPE_IDENTITY,1,,
STONE_CIRCLES_QUARRY_FAITH,ModifierId,ARGTYPE_IDENTITY,STONE_CIRCLES_QUARRY_FAITH_MODIFIER,,
STONE_CIRCLES_QUARRY_FAITH_MODIFIER,YieldType,ARGTYPE_IDENTITY,YIELD_FAITH,,
STONE_CIRCLES_QUARRY_FAITH_MODIFIER,Amount,ARGTYPE_IDENTITY,2,,
RELIGIOUS_IDOLS_BONUS_MINE_FAITH,ModifierId,ARGTYPE_IDENTITY,RELIGIOUS_IDOLS_BONUS_MINE_FAITH_MODIFIER,,
RELIGIOUS_IDOLS_BONUS_MINE_FAITH_MODIFIER,YieldType,ARGTYPE_IDENTITY,YIELD_FAITH,,
RELIGIOUS_IDOLS_BONUS_MINE_FAITH_MODIFIER,Amount,ARGTYPE_IDENTITY,2,,
RELIGIOUS_IDOLS_LUXURY_MINE_FAITH,ModifierId,ARGTYPE_IDENTITY,RELIGIOUS_IDOLS_LUXURY_MINE_FAITH_MODIFIER,,
RELIGIOUS_IDOLS_LUXURY_MINE_FAITH_MODIFIER,YieldType,ARGTYPE_IDENTITY,YIELD_FAITH,,
RELIGIOUS_IDOLS_LUXURY_MINE_FAITH_MODIFIER,Amount,ARGTYPE_IDENTITY,2,,
ORAL_TRADITION_PLANTATION_TAG_CULTURE,ModifierId,ARGTYPE_IDENTITY,ORAL_TRADITION_PLANTATION_TAG_CULTURE_MODIFIER,,
ORAL_TRADITION_PLANTATION_TAG_CULTURE_MODIFIER,YieldType,ARGTYPE_IDENTITY,YIELD_CULTURE,,
ORAL_TRADITION_PLANTATION_TAG_CULTURE_MODIFIER,Amount,ARGTYPE_IDENTITY,1,,
GOD_OF_THE_FORGE_UNIT_ANCIENT_CLASSICAL_PRODUCTION,ModifierId,ARGTYPE_IDENTITY,GOD_OF_THE_FORGE_UNIT_ANCIENT_CLASSICAL_PRODUCTION_MODIFIER,,
GOD_OF_THE_FORGE_UNIT_ANCIENT_CLASSICAL_PRODUCTION_MODIFIER,Amount,ARGTYPE_IDENTITY,25,,
GOD_OF_THE_FORGE_UNIT_ANCIENT_CLASSICAL_PRODUCTION_MODIFIER,StartEra,ARGTYPE_IDENTITY,ERA_ANCIENT,,
GOD_OF_THE_FORGE_UNIT_ANCIENT_CLASSICAL_PRODUCTION_MODIFIER,EndEra,ARGTYPE_IDENTITY,ERA_CLASSICAL,,
INITIATION_RITES_FAITH_DISPERSAL,ModifierId,ARGTYPE_IDENTITY,INITIATION_RITES_FAITH_DISPERSAL_MODIFIER,,
INITIATION_RITES_FAITH_DISPERSAL_MODIFIER,Amount,ARGTYPE_IDENTITY,50,,
GOD_OF_WAR_FAITH_KILLS,ModifierId,ARGTYPE_IDENTITY,GOD_OF_WAR_FAITH_KILLS_MODIFIER,,
GOD_OF_WAR_FAITH_KILLS_MODIFIER,YieldType,ARGTYPE_IDENTITY,YIELD_FAITH,,
GOD_OF_WAR_FAITH_KILLS_MODIFIER,PercentDefeatedStrength,ARGTYPE_IDENTITY,50,,
GOD_OF_HEALING_UNIT_HEALING,ModifierId,ARGTYPE_IDENTITY,GOD_OF_HEALING_UNIT_HEALING_MODIFIER,,
GOD_OF_HEALING_UNIT_HEALING_MODIFIER,Amount,ARGTYPE_IDENTITY,30,,
GOD_OF_HEALING_UNIT_HEALING_MODIFIER,Type,ARGTYPE_IDENTITY,ALL,,
FERTILITY_RITES_GROWTH,Amount,ARGTYPE_IDENTITY,10,,
RELIGIOUS_SETTLEMENTS_CULTUREBORDER,Amount,ARGTYPE_IDENTITY,15,,
GODDESS_OF_THE_HARVEST_HARVEST,ModifierId,ARGTYPE_IDENTITY,GODDESS_OF_THE_HARVEST_HARVEST_MODIFIER,,
GODDESS_OF_THE_HARVEST_HARVEST_MODIFIER,Amount,ARGTYPE_IDENTITY,100,,
GODDESS_OF_THE_HARVEST_REMOVE_FEATURE,ModifierId,ARGTYPE_IDENTITY,GODDESS_OF_THE_HARVEST_REMOVE_FEATURE_MODIFIER,,
GODDESS_OF_THE_HARVEST_REMOVE_FEATURE_MODIFIER,Amount,ARGTYPE_IDENTITY,100,,
DIVINE_INSPIRATION_WONDER_FAITH,ModifierId,ARGTYPE_IDENTITY,DIVINE_INSPIRATION_WONDER_FAITH_MODIFIER,,
DIVINE_INSPIRATION_WONDER_FAITH_MODIFIER,YieldType,ARGTYPE_IDENTITY,YIELD_FAITH,,
DIVINE_INSPIRATION_WONDER_FAITH_MODIFIER,Amount,ARGTYPE_IDENTITY,4,,
FEED_THE_WORLD_SHRINE_FOOD,ModifierId,ARGTYPE_IDENTITY,FEED_THE_WORLD_SHRINE_FOOD_MODIFIER,,
FEED_THE_WORLD_SHRINE_FOOD_MODIFIER,BuildingType,ARGTYPE_IDENTITY,BUILDING_SHRINE,,
FEED_THE_WORLD_SHRINE_FOOD_MODIFIER,YieldType,ARGTYPE_IDENTITY,YIELD_FOOD,,
FEED_THE_WORLD_SHRINE_FOOD_MODIFIER,Amount,ARGTYPE_IDENTITY,2,,
FEED_THE_WORLD_TEMPLE_FOOD,ModifierId,ARGTYPE_IDENTITY,FEED_THE_WORLD_TEMPLE_FOOD_MODIFIER,,
FEED_THE_WORLD_TEMPLE_FOOD_MODIFIER,BuildingType,ARGTYPE_IDENTITY,BUILDING_TEMPLE,,
FEED_THE_WORLD_TEMPLE_FOOD_MODIFIER,YieldType,ARGTYPE_IDENTITY,YIELD_FOOD,,
FEED_THE_WORLD_TEMPLE_FOOD_MODIFIER,Amount,ARGTYPE_IDENTITY,4,,
JESUIT_EDUCATION_SCIENCE_BUILDINGS,ModifierId,ARGTYPE_IDENTITY,JESUIT_EDUCATION_SCIENCE_BUILDINGS_MODIFIER,,
JESUIT_EDUCATION_SCIENCE_BUILDINGS_MODIFIER,DistrictType,ARGTYPE_IDENTITY,DISTRICT_CAMPUS,,
JESUIT_EDUCATION_CULTURE_BUILDINGS,ModifierId,ARGTYPE_IDENTITY,JESUIT_EDUCATION_CULTURE_BUILDINGS_MODIFIER,,
JESUIT_EDUCATION_CULTURE_BUILDINGS_MODIFIER,DistrictType,ARGTYPE_IDENTITY,DISTRICT_THEATER,,
RELIQUARIES_RELIC_FAITH,ModifierId,ARGTYPE_IDENTITY,RELIQUARIES_RELIC_FAITH_MODIFIER,,
RELIQUARIES_RELIC_FAITH_MODIFIER,GreatWorkObjectType,ARGTYPE_IDENTITY,GREATWORKOBJECT_RELIC,,
RELIQUARIES_RELIC_FAITH_MODIFIER,YieldType,ARGTYPE_IDENTITY,YIELD_FAITH,,
RELIQUARIES_RELIC_FAITH_MODIFIER,ScalingFactor,ARGTYPE_IDENTITY,300,,
RELIQUARIES_RELIC_TOURISM,ModifierId,ARGTYPE_IDENTITY,RELIQUARIES_RELIC_TOURISM_MODIFIER,,
RELIQUARIES_RELIC_TOURISM_MODIFIER,GreatWorkObjectType,ARGTYPE_IDENTITY,GREATWORKOBJECT_RELIC,,
RELIQUARIES_RELIC_TOURISM_MODIFIER,ScalingFactor,ARGTYPE_IDENTITY,300,,
RELIGIOUS_COMMUNITY_SHRINE_HOUSING,ModifierId,ARGTYPE_IDENTITY,RELIGIOUS_COMMUNITY_SHRINE_HOUSING_MODIFIER,,
RELIGIOUS_COMMUNITY_SHRINE_HOUSING_MODIFIER,Amount,ARGTYPE_IDENTITY,1,,
RELIGIOUS_COMMUNITY_TEMPLE_HOUSING,ModifierId,ARGTYPE_IDENTITY,RELIGIOUS_COMMUNITY_TEMPLE_HOUSING_MODIFIER,,
RELIGIOUS_COMMUNITY_TEMPLE_HOUSING_MODIFIER,Amount,ARGTYPE_IDENTITY,1,,
RELIGIOUS_COMMUNITY_STAVE_HOUSING,ModifierId,ARGTYPE_IDENTITY,RELIGIOUS_COMMUNITY_STAVE_HOUSING_MODIFIER,,
RELIGIOUS_COMMUNITY_STAVE_HOUSING_MODIFIER,Amount,ARGTYPE_IDENTITY,1,,
WORK_ETHIC_FOLLOWER_PRODUCTION,ModifierId,ARGTYPE_IDENTITY,WORK_ETHIC_FOLLOWER_PRODUCTION_MODIFIER,,
WORK_ETHIC_FOLLOWER_PRODUCTION_MODIFIER,YieldType,ARGTYPE_IDENTITY,YIELD_PRODUCTION,,
WORK_ETHIC_FOLLOWER_PRODUCTION_MODIFIER,Amount,ARGTYPE_IDENTITY,1,,
ZEN_MEDITATION_AMENITY,ModifierId,ARGTYPE_IDENTITY,ZEN_MEDITATION_AMENITY_MODIFIER,,
ZEN_MEDITATION_AMENITY_MODIFIER,Amount,ARGTYPE_IDENTITY,1,,
CHURCH_PROPERTY_GOLD_CITY,ModifierId,ARGTYPE_IDENTITY,CHURCH_PROPERTY_GOLD_CITY_MODIFIER,,
CHURCH_PROPERTY_GOLD_CITY_MODIFIER,BeliefYieldType,ARGTYPE_IDENTITY,BELIEF_YIELD_PER_CITY,,
CHURCH_PROPERTY_GOLD_CITY_MODIFIER,YieldType,ARGTYPE_IDENTITY,YIELD_GOLD,,
CHURCH_PROPERTY_GOLD_CITY_MODIFIER,Amount,ARGTYPE_IDENTITY,2,,
CHURCH_PROPERTY_GOLD_CITY_MODIFIER,PerXItems,ARGTYPE_IDENTITY,1,,
LAY_MINISTRY_CULTURE_DISTRICTS,ModifierId,ARGTYPE_IDENTITY,LAY_MINISTRY_CULTURE_DISTRICTS_MODIFIER,,
LAY_MINISTRY_CULTURE_DISTRICTS_MODIFIER,BeliefYieldType,ARGTYPE_IDENTITY,BELIEF_YIELD_PER_DISTRICT,,
LAY_MINISTRY_CULTURE_DISTRICTS_MODIFIER,YieldType,ARGTYPE_IDENTITY,YIELD_CULTURE,,
LAY_MINISTRY_CULTURE_DISTRICTS_MODIFIER,Amount,ARGTYPE_IDENTITY,1,,
LAY_MINISTRY_CULTURE_DISTRICTS_MODIFIER,PerXItems,ARGTYPE_IDENTITY,1,,
LAY_MINISTRY_CULTURE_DISTRICTS_MODIFIER,DistrictType,ARGTYPE_IDENTITY,DISTRICT_THEATER,,
LAY_MINISTRY_FAITH_DISTRICTS,ModifierId,ARGTYPE_IDENTITY,LAY_MINISTRY_FAITH_DISTRICTS_MODIFIER,,
LAY_MINISTRY_FAITH_DISTRICTS_MODIFIER,BeliefYieldType,ARGTYPE_IDENTITY,BELIEF_YIELD_PER_DISTRICT,,
LAY_MINISTRY_FAITH_DISTRICTS_MODIFIER,YieldType,ARGTYPE_IDENTITY,YIELD_FAITH,,
LAY_MINISTRY_FAITH_DISTRICTS_MODIFIER,Amount,ARGTYPE_IDENTITY,1,,
LAY_MINISTRY_FAITH_DISTRICTS_MODIFIER,PerXItems,ARGTYPE_IDENTITY,1,,
LAY_MINISTRY_FAITH_DISTRICTS_MODIFIER,DistrictType,ARGTYPE_IDENTITY,DISTRICT_HOLY_SITE,,
PILGRIMAGE_FAITH_FOREIGN_CITY,ModifierId,ARGTYPE_IDENTITY,PILGRIMAGE_FAITH_FOREIGN_CITY_MODIFIER,,
PILGRIMAGE_FAITH_FOREIGN_CITY_MODIFIER,BeliefYieldType,ARGTYPE_IDENTITY,BELIEF_YIELD_PER_FOREIGN_CITY,,
PILGRIMAGE_FAITH_FOREIGN_CITY_MODIFIER,YieldType,ARGTYPE_IDENTITY,YIELD_FAITH,,
PILGRIMAGE_FAITH_FOREIGN_CITY_MODIFIER,Amount,ARGTYPE_IDENTITY,2,,
PILGRIMAGE_FAITH_FOREIGN_CITY_MODIFIER,PerXItems,ARGTYPE_IDENTITY,1,,
STEWARDSHIP_SCIENCE_DISTRICTS,ModifierId,ARGTYPE_IDENTITY,STEWARDSHIP_SCIENCE_DISTRICTS_MODIFIER,,
STEWARDSHIP_SCIENCE_DISTRICTS_MODIFIER,BeliefYieldType,ARGTYPE_IDENTITY,BELIEF_YIELD_PER_DISTRICT,,
STEWARDSHIP_SCIENCE_DISTRICTS_MODIFIER,YieldType,ARGTYPE_IDENTITY,YIELD_SCIENCE,,
STEWARDSHIP_SCIENCE_DISTRICTS_MODIFIER,Amount,ARGTYPE_IDENTITY,1,,
STEWARDSHIP_SCIENCE_DISTRICTS_MODIFIER,PerXItems,ARGTYPE_IDENTITY,1,,
STEWARDSHIP_SCIENCE_DISTRICTS_MODIFIER,DistrictType,ARGTYPE_IDENTITY,DISTRICT_CAMPUS,,
STEWARDSHIP_GOLD_DISTRICTS,ModifierId,ARGTYPE_IDENTITY,STEWARDSHIP_GOLD_DISTRICTS_MODIFIER,,
